restaurant_id,city,country,name,cuisine,rating,price_level,avg_meal_eur,vegetarian_options,vegan_options,reservation_recommended,family_friendly,area
R0010253,Vienna,Austria,North Walnut Supper Club · Vienna,local,3.2,1,33,0,1,0,0,Centre
R0010254,Vienna,Austria,Willow & Garden · Vienna,italian,4.3,2,26,1,1,0,1,University District
R0010255,Vienna,Austria,The Ember Supper Club · Vienna,asian,3.6,3,42,1,0,1,1,West End
R0010256,Vienna,Austria,Museum District Flour Brasserie · Vienna,mediterranean,4.7,4,58,0,0,1,1,Museum District
R0010257,Vienna,Austria,North Kettle & Garden Brasserie · Vienna,vegan,4.0,1,38,1,1,0,1,Business District
R0010258,Vienna,Austria,Lantern House by North · Vienna,street_food,3.3,2,31,1,1,0,0,Old Town
R0010259,Vienna,Austria,North Mill Brasserie · Vienna,fine_dining,4.4,3,47,0,0,1,1,Market District
R0010260,Vienna,Austria,Mosaic & Garden · Vienna,bakery,3.7,4,63,1,0,1,1,East Side
R0010261,Vienna,Austria,The Nook Brasserie · Vienna,cafe,4.8,1,20,1,1,0,1,Station Quarter
R0010262,Vienna,Austria,Harbour Oak Brasserie · Vienna,seafood,4.1,2,36,0,1,0,1,Harbour
R0010263,Vienna,Austria,South Pear & Garden Brasserie · Vienna,middle_eastern,3.4,3,52,1,0,1,0,Riverside
R0010264,Vienna,Austria,Poppy House by South · Vienna,indian,4.5,4,45,1,0,1,1,Parkside
R0010265,Vienna,Austria,South Quince Brasserie · Vienna,local,3.8,1,25,0,1,0,1,Centre
R0010266,Vienna,Austria,Stone & Garden · Vienna,italian,4.9,2,41,1,1,0,1,University District
R0010267,Vienna,Austria,The Vine Brasserie · Vienna,asian,4.2,3,57,1,0,1,1,West End
R0010268,Vienna,Austria,Museum District Yard Brasserie · Vienna,mediterranean,3.5,4,50,0,0,1,0,Museum District
R0010269,Vienna,Austria,South Fennel & Garden Brasserie · Vienna,vegan,4.6,1,30,1,1,0,1,Business District
R0010270,Vienna,Austria,Clove House by South · Vienna,street_food,3.9,2,46,1,1,0,1,Old Town
R0010271,Vienna,Austria,South Cinnamon Brasserie · Vienna,fine_dining,3.2,3,39,0,0,1,1,Market District
R0010272,Vienna,Austria,Barley & Garden · Vienna,bakery,4.3,4,55,1,0,1,1,East Side
R0010273,Vienna,Austria,The Honey Counter · Vienna,cafe,3.6,1,35,1,1,0,0,Station Quarter
R0010274,Vienna,Austria,Harbour Maple Counter · Vienna,seafood,4.7,2,28,0,1,0,1,Harbour
R0010275,Vienna,Austria,East Sage & Garden Counter · Vienna,middle_eastern,4.0,3,44,1,0,1,1,Riverside
R0010276,Vienna,Austria,Apron House by East · Vienna,indian,3.3,4,60,1,0,1,1,Parkside
R0010277,Vienna,Austria,East Basil Counter · Vienna,local,4.4,1,17,0,1,0,1,Centre
R0010278,Vienna,Austria,Bowl & Grain · Vienna,italian,3.7,2,33,1,1,0,0,University District
R0010279,Vienna,Austria,The Brick Counter · Vienna,asian,4.8,3,49,1,0,1,1,West End
R0010280,Vienna,Austria,Museum District Canteen Counter · Vienna,mediterranean,4.1,4,65,0,0,1,1,Museum District
R0010281,Vienna,Austria,East Caraway & Grain Counter · Vienna,vegan,3.4,1,22,1,1,0,1,Business District
R0010282,Vienna,Austria,Cedar House by East · Vienna,street_food,4.5,2,38,1,1,0,1,Old Town
R0010283,Vienna,Austria,East Copper Counter · Vienna,fine_dining,3.8,3,54,0,0,1,0,Market District
R0010284,Vienna,Austria,Coriander & Grain · Vienna,bakery,4.9,4,47,1,0,1,1,East Side
R0010285,Vienna,Austria,The Fig Counter · Vienna,cafe,4.2,1,27,1,1,0,1,Station Quarter
R0010286,Vienna,Austria,Harbour Fork Counter · Vienna,seafood,3.5,2,43,0,1,0,1,Harbour
R0010287,Vienna,Austria,West Garden & Grain Counter · Vienna,middle_eastern,4.6,3,36,1,0,1,1,Riverside
R0010288,Vienna,Austria,Grain House by West · Vienna,indian,3.9,4,52,1,0,1,0,Parkside
R0010289,Vienna,Austria,West Hearth Counter · Vienna,local,3.2,1,32,0,1,0,1,Centre
R0010290,Vienna,Austria,Juniper & Grain · Vienna,italian,4.3,2,48,1,1,0,1,University District
R0010291,Vienna,Austria,The Ladle Food Lab · Vienna,asian,3.6,3,41,1,0,1,1,West End
R0010292,Vienna,Austria,Museum District Lemon Food Lab · Vienna,mediterranean,4.7,4,57,0,0,1,1,Museum District
R0010293,Vienna,Austria,West Market & Grain Food Lab · Vienna,vegan,4.0,1,37,1,1,0,0,Business District
R0010294,Vienna,Austria,Mint House by West · Vienna,street_food,3.3,2,30,1,1,0,1,Old Town
R0010295,Vienna,Austria,West Olive Food Lab · Vienna,fine_dining,4.4,3,46,0,0,1,1,Market District
R0010296,Vienna,Austria,Orchard & Grain · Vienna,bakery,3.7,4,62,1,0,1,1,East Side
R0010297,Vienna,Austria,The Oven Food Lab · Vienna,cafe,4.8,1,19,1,1,0,1,Station Quarter
R0010298,Vienna,Austria,Harbour Pantry Food Lab · Vienna,seafood,4.1,2,35,0,1,0,0,Harbour
R0010299,Vienna,Austria,West Pepper & Grain Food Lab · Vienna,middle_eastern,3.4,3,51,1,0,1,1,Riverside
R0010300,Vienna,Austria,Plate House by Tiny · Vienna,indian,4.5,4,44,1,0,1,1,Parkside
R0010301,Vienna,Austria,Tiny Rosemary Food Lab · Vienna,local,3.8,1,24,0,1,0,1,Centre
R0010302,Vienna,Austria,Saffron & Grain · Vienna,italian,4.9,2,40,1,1,0,1,University District
R0010303,Vienna,Austria,The Salt Food Lab · Vienna,asian,4.2,3,56,1,0,1,0,West End
R0010304,Vienna,Austria,Museum District Skillet Food Lab · Vienna,mediterranean,3.5,4,49,0,0,1,1,Museum District
R0010305,Vienna,Austria,Tiny Spoon & Grain Food Lab · Vienna,vegan,4.6,1,29,1,1,0,1,Business District
R0010306,Vienna,Austria,Table House by Tiny · Vienna,street_food,3.9,2,45,1,1,0,1,Old Town
R0010307,Vienna,Austria,Tiny Thyme Kitchen · Vienna,fine_dining,3.2,3,38,0,0,1,1,Market District
R0010308,Vienna,Austria,Walnut & Grain · Vienna,bakery,4.3,4,54,1,0,1,0,East Side
R0010309,Vienna,Austria,The Willow Kitchen · Vienna,cafe,3.6,1,34,1,1,0,1,Station Quarter
R0010310,Vienna,Austria,Harbour Ember Kitchen · Vienna,seafood,4.7,2,27,0,1,0,1,Harbour
R0010311,Vienna,Austria,Tiny Flour & Grain Kitchen · Vienna,middle_eastern,4.0,3,43,1,0,1,1,Riverside
R0010312,Vienna,Austria,Kettle House by Tiny · Vienna,indian,3.3,4,59,1,0,1,1,Parkside
R0010313,Vienna,Austria,Common Lantern Kitchen · Vienna,local,4.4,1,39,0,1,0,0,Centre
R0010314,Vienna,Austria,Mill & Grain · Vienna,italian,3.7,2,32,1,1,0,1,University District
R0010315,Vienna,Austria,The Mosaic Kitchen · Vienna,asian,4.8,3,48,1,0,1,1,West End
R0010316,Vienna,Austria,Museum District Nook Kitchen · Vienna,mediterranean,4.1,4,64,0,0,1,1,Museum District
R0010317,Vienna,Austria,Common Oak & Grain Kitchen · Vienna,vegan,3.4,1,21,1,1,0,1,Business District
R0010318,Vienna,Austria,Pear House by Common · Vienna,street_food,4.5,2,37,1,1,0,0,Old Town
R0010319,Vienna,Austria,Common Poppy Kitchen · Vienna,fine_dining,3.8,3,53,0,0,1,1,Market District
R0010320,Vienna,Austria,Quince & Grain · Vienna,bakery,4.9,4,46,1,0,1,1,East Side
R0010321,Vienna,Austria,The Stone Kitchen · Vienna,cafe,4.2,1,26,1,1,0,1,Station Quarter
R0010322,Vienna,Austria,Harbour Vine Kitchen · Vienna,seafood,3.5,2,42,0,1,0,1,Harbour
R0010323,Vienna,Austria,Common Yard & Grain Kitchen · Vienna,middle_eastern,4.6,3,35,1,0,1,0,Riverside
R0010324,Vienna,Austria,Fennel House by Common · Vienna,indian,3.9,4,51,1,0,1,1,Parkside
R0010325,Vienna,Austria,Common Clove Table · Vienna,local,3.2,1,31,0,1,0,1,Centre
R0010326,Vienna,Austria,Cinnamon & Grain · Vienna,italian,4.3,2,47,1,1,0,1,University District
R0010327,Vienna,Austria,The Barley Table · Vienna,asian,3.6,3,40,1,0,1,1,West End
R0010328,Vienna,Austria,Museum District Honey Table · Vienna,mediterranean,4.7,4,56,0,0,1,0,Museum District
R0010329,Vienna,Austria,Sunday Maple & Grain Table · Vienna,vegan,4.0,1,36,1,1,0,1,Business District
R0010330,Vienna,Austria,Sage House by Sunday · Vienna,street_food,3.3,2,29,1,1,0,1,Old Town
R0010331,Vienna,Austria,Sunday Apron Table · Vienna,fine_dining,4.4,3,45,0,0,1,1,Market District
R0010332,Vienna,Austria,Basil & Hearth · Vienna,bakery,3.7,4,61,1,0,1,1,East Side
R0010333,Vienna,Austria,The Bowl Table · Vienna,cafe,4.8,1,18,1,1,0,0,Station Quarter
R0010334,Vienna,Austria,Harbour Brick Table · Vienna,seafood,4.1,2,34,0,1,0,1,Harbour
R0010335,Vienna,Austria,Sunday Canteen & Hearth Table · Vienna,middle_eastern,3.4,3,50,1,0,1,1,Riverside
R0010336,Vienna,Austria,Caraway House by Sunday · Vienna,indian,4.5,4,66,1,0,1,1,Parkside
R0010337,Vienna,Austria,Sunday Cedar Table · Vienna,local,3.8,1,23,0,1,0,1,Centre
R0010338,Vienna,Austria,Copper & Hearth · Vienna,italian,4.9,2,39,1,1,0,0,University District
R0010339,Vienna,Austria,The Coriander Table · Vienna,asian,4.2,3,55,1,0,1,1,West End
R0010340,Vienna,Austria,Museum District Fig Table · Vienna,mediterranean,3.5,4,48,0,0,1,1,Museum District
R0010341,Vienna,Austria,Market Fork & Hearth Bistro · Vienna,vegan,4.6,1,28,1,1,0,1,Business District
R0010342,Vienna,Austria,Garden House by Market · Vienna,street_food,3.9,2,44,1,1,0,1,Old Town
R0010343,Vienna,Austria,Market Grain Bistro · Vienna,fine_dining,3.2,3,37,0,0,1,0,Market District
R0010344,Vienna,Austria,Hearth & Hearth · Vienna,bakery,4.3,4,53,1,0,1,1,East Side
R0010345,Vienna,Austria,The Juniper Bistro · Vienna,cafe,3.6,1,33,1,1,0,1,Station Quarter
R0010346,Vienna,Austria,Harbour Ladle Bistro · Vienna,seafood,4.7,2,26,0,1,0,1,Harbour
R0010347,Vienna,Austria,Market Lemon & Hearth Bistro · Vienna,middle_eastern,4.0,3,42,1,0,1,1,Riverside
R0010348,Vienna,Austria,Market House by Market · Vienna,indian,3.3,4,58,1,0,1,0,Parkside
R0010349,Vienna,Austria,Market Mint Bistro · Vienna,local,4.4,1,38,0,1,0,1,Centre
R0010350,Vienna,Austria,Olive & Hearth · Vienna,italian,3.7,2,31,1,1,0,1,University District
R0010351,Vienna,Austria,The Orchard Bistro · Vienna,asian,4.8,3,47,1,0,1,1,West End
R0010352,Vienna,Austria,Museum District Oven Bistro · Vienna,mediterranean,4.1,4,63,0,0,1,1,Museum District
R0010353,Vienna,Austria,Garden Pantry & Hearth Bistro · Vienna,vegan,3.4,1,20,1,1,0,0,Business District
R0010354,Vienna,Austria,Pepper House by Garden · Vienna,street_food,4.5,2,36,1,1,0,1,Old Town
R0010355,Vienna,Austria,Garden Plate Bistro · Vienna,fine_dining,3.8,3,52,0,0,1,1,Market District
R0010356,Vienna,Austria,Rosemary & Hearth · Vienna,bakery,4.9,4,45,1,0,1,1,East Side
R0010357,Vienna,Austria,The Saffron Bistro · Vienna,cafe,4.2,1,25,1,1,0,1,Station Quarter
R0010358,Vienna,Austria,Harbour Salt Café · Vienna,seafood,3.5,2,41,0,1,0,0,Harbour
R0010359,Vienna,Austria,Garden Skillet & Hearth Café · Vienna,middle_eastern,4.6,3,57,1,0,1,1,Riverside
R0010360,Vienna,Austria,Spoon House by Garden · Vienna,indian,3.9,4,50,1,0,1,1,Parkside
R0010361,Vienna,Austria,Garden Table Café · Vienna,local,3.2,1,30,0,1,0,1,Centre
R0010362,Vienna,Austria,Thyme & Hearth · Vienna,italian,4.3,2,46,1,1,0,1,University District
R0010363,Vienna,Austria,The Walnut Café · Vienna,asian,3.6,3,39,1,0,1,0,West End
R0010364,Vienna,Austria,Museum District Willow Café · Vienna,mediterranean,4.7,4,55,0,0,1,1,Museum District
R0010365,Vienna,Austria,Copper Ember & Hearth Café · Vienna,vegan,4.0,1,35,1,1,0,1,Business District
R0010366,Vienna,Austria,Flour House by Copper · Vienna,street_food,3.3,2,28,1,1,0,1,Old Town
R0010367,Vienna,Austria,Copper Kettle Café · Vienna,fine_dining,4.4,3,44,0,0,1,1,Market District
R0010368,Vienna,Austria,Lantern & Hearth · Vienna,bakery,3.7,4,60,1,0,1,0,East Side
R0010369,Vienna,Austria,The Mill Café · Vienna,cafe,4.8,1,17,1,1,0,1,Station Quarter
R0010370,Vienna,Austria,Harbour Mosaic Café · Vienna,seafood,4.1,2,33,0,1,0,1,Harbour
R0010371,Vienna,Austria,Copper Nook & Hearth Café · Vienna,middle_eastern,3.4,3,49,1,0,1,1,Riverside
R0010372,Vienna,Austria,Oak House by Copper · Vienna,indian,4.5,4,65,1,0,1,1,Parkside
R0010373,Vienna,Austria,Copper Pear Café · Vienna,local,3.8,1,22,0,1,0,0,Centre
R0010374,Vienna,Austria,Poppy & Hearth · Vienna,italian,4.9,2,38,1,1,0,1,University District
R0010375,Vienna,Austria,The Quince Eatery · Vienna,asian,4.2,3,54,1,0,1,1,West End
R0010376,Vienna,Austria,Museum District Stone Eatery · Vienna,mediterranean,3.5,4,47,0,0,1,1,Museum District
R0010377,Vienna,Austria,Copper Vine & Hearth Eatery · Vienna,vegan,4.6,1,27,1,1,0,1,Business District
R0010378,Vienna,Austria,Yard House by Stone · Vienna,street_food,3.9,2,43,1,1,0,0,Old Town
R0010379,Vienna,Austria,Stone Fennel Eatery · Vienna,fine_dining,3.2,3,36,0,0,1,1,Market District
R0010380,Vienna,Austria,Clove & Hearth · Vienna,bakery,4.3,4,52,1,0,1,1,East Side
R0010381,Vienna,Austria,The Cinnamon Eatery · Vienna,cafe,3.6,1,32,1,1,0,1,Station Quarter
R0010382,Vienna,Austria,Harbour Barley Eatery · Vienna,seafood,4.7,2,48,0,1,0,1,Harbour
R0010383,Vienna,Austria,Stone Honey & Hearth Eatery · Vienna,middle_eastern,4.0,3,41,1,0,1,0,Riverside
R0010384,Vienna,Austria,Maple House by Stone · Vienna,indian,3.3,4,57,1,0,1,1,Parkside
R0010385,Vienna,Austria,Stone Sage Eatery · Vienna,local,4.4,1,37,0,1,0,1,Centre
R0010386,Vienna,Austria,Apron & Juniper · Vienna,italian,3.7,2,30,1,1,0,1,University District
R0010387,Vienna,Austria,The Basil Eatery · Vienna,asian,4.8,3,46,1,0,1,1,West End
R0010388,Vienna,Austria,Museum District Bowl Eatery · Vienna,mediterranean,4.1,4,62,0,0,1,0,Museum District
R0010389,Vienna,Austria,Stone Brick & Juniper Eatery · Vienna,vegan,3.4,1,19,1,1,0,1,Business District
R0010390,Vienna,Austria,Canteen House by Stone · Vienna,street_food,4.5,2,35,1,1,0,1,Old Town
R0010391,Vienna,Austria,Little Caraway Eatery · Vienna,fine_dining,3.8,3,51,0,0,1,1,Market District
R0010392,Vienna,Austria,Cedar & Juniper · Vienna,bakery,4.9,4,44,1,0,1,1,East Side
R0010393,Vienna,Austria,The Copper Dining Room · Vienna,cafe,4.2,1,24,1,1,0,0,Station Quarter
R0010394,Vienna,Austria,Harbour Coriander Dining Room · Vienna,seafood,3.5,2,40,0,1,0,1,Harbour
R0010395,Vienna,Austria,Little Fig & Juniper Dining Room · Vienna,middle_eastern,4.6,3,56,1,0,1,1,Riverside
R0010396,Vienna,Austria,Fork House by Little · Vienna,indian,3.9,4,49,1,0,1,1,Parkside
R0010397,Vienna,Austria,Little Garden Dining Room · Vienna,local,3.2,1,29,0,1,0,1,Centre
R0010398,Vienna,Austria,Grain & Juniper · Vienna,italian,4.3,2,45,1,1,0,0,University District
R0010399,Vienna,Austria,The Hearth Dining Room · Vienna,asian,3.6,3,38,1,0,1,1,West End
R0010400,Vienna,Austria,Museum District Juniper Dining Room · Vienna,mediterranean,4.7,4,54,0,0,1,1,Museum District
R0010401,Vienna,Austria,Little Ladle & Juniper Dining Room · Vienna,vegan,4.0,1,34,1,1,0,1,Business District
R0010402,Vienna,Austria,Lemon House by Little · Vienna,street_food,3.3,2,27,1,1,0,1,Old Town
R0010403,Vienna,Austria,Little Market Dining Room · Vienna,fine_dining,4.4,3,43,0,0,1,0,Market District
R0010404,Vienna,Austria,Mint & Juniper · Vienna,bakery,3.7,4,59,1,0,1,1,East Side
R0010405,Vienna,Austria,The Olive Dining Room · Vienna,cafe,4.8,1,39,1,1,0,1,Station Quarter
R0010406,Vienna,Austria,Harbour Orchard Dining Room · Vienna,seafood,4.1,2,32,0,1,0,1,Harbour
R0010407,Vienna,Austria,Green Oven & Juniper Dining Room · Vienna,middle_eastern,3.4,3,48,1,0,1,1,Riverside
R0010408,Vienna,Austria,Pantry House by Green · Vienna,indian,4.5,4,64,1,0,1,0,Parkside
R0010409,Vienna,Austria,Green Pepper Kitchen & Bar · Vienna,local,3.8,1,21,0,1,0,1,Centre
R0010410,Vienna,Austria,Plate & Juniper · Vienna,italian,4.9,2,37,1,1,0,1,University District
R0010411,Vienna,Austria,The Rosemary Kitchen & Bar · Vienna,asian,4.2,3,53,1,0,1,1,West End
R0010412,Vienna,Austria,Museum District Saffron Kitchen & Bar · Vienna,mediterranean,3.5,4,46,0,0,1,1,Museum District
R0010413,Vienna,Austria,Green Salt & Juniper Kitchen & Bar · Vienna,vegan,4.6,1,26,1,1,0,0,Business District
R0010414,Vienna,Austria,Skillet House by Green · Vienna,street_food,3.9,2,42,1,1,0,1,Old Town
R0010415,Vienna,Austria,Green Spoon Kitchen & Bar · Vienna,fine_dining,3.2,3,35,0,0,1,1,Market District
R0010416,Vienna,Austria,Table & Juniper · Vienna,bakery,4.3,4,51,1,0,1,1,East Side
R0010417,Vienna,Austria,The Thyme Kitchen & Bar · Vienna,cafe,3.6,1,31,1,1,0,1,Station Quarter
R0010418,Vienna,Austria,Harbour Walnut Kitchen & Bar · Vienna,seafood,4.7,2,47,0,1,0,0,Harbour
R0010419,Vienna,Austria,Golden Willow & Juniper Kitchen & Bar · Vienna,middle_eastern,4.0,3,40,1,0,1,1,Riverside
R0010420,Vienna,Austria,Ember House by Golden · Vienna,indian,3.3,4,56,1,0,1,1,Parkside
R0010421,Vienna,Austria,Golden Flour Kitchen & Bar · Vienna,local,4.4,1,36,0,1,0,1,Centre
R0010422,Vienna,Austria,Kettle & Juniper · Vienna,italian,3.7,2,29,1,1,0,1,University District
R0010423,Vienna,Austria,The Lantern Kitchen & Bar · Vienna,asian,4.8,3,45,1,0,1,0,West End
R0010424,Vienna,Austria,Museum District Mill Kitchen & Bar · Vienna,mediterranean,4.1,4,61,0,0,1,1,Museum District
R0010425,Vienna,Austria,Golden Mosaic & Juniper Kitchen & Bar · Vienna,vegan,3.4,1,18,1,1,0,1,Business District
R0010426,Vienna,Austria,Nook House by Golden · Vienna,street_food,4.5,2,34,1,1,0,1,Old Town
R0010427,Vienna,Austria,Golden Oak Cantina · Vienna,fine_dining,3.8,3,50,0,0,1,1,Market District
R0010428,Vienna,Austria,Pear & Juniper · Vienna,bakery,4.9,4,66,1,0,1,0,East Side
R0010429,Vienna,Austria,The Poppy Cantina · Vienna,cafe,4.2,1,23,1,1,0,1,Station Quarter
R0010430,Vienna,Austria,Harbour Quince Cantina · Vienna,seafood,3.5,2,39,0,1,0,1,Harbour
R0010431,Vienna,Austria,Local Stone & Juniper Cantina · Vienna,middle_eastern,4.6,3,55,1,0,1,1,Riverside
R0010432,Vienna,Austria,Vine House by Local · Vienna,indian,3.9,4,48,1,0,1,1,Parkside
R0010433,Vienna,Austria,Local Yard Cantina · Vienna,local,3.2,1,28,0,1,0,0,Centre
R0010434,Vienna,Austria,Fennel & Juniper · Vienna,italian,4.3,2,44,1,1,0,1,University District
R0010435,Vienna,Austria,The Clove Cantina · Vienna,asian,3.6,3,37,1,0,1,1,West End
R0010436,Vienna,Austria,Museum District Cinnamon Cantina · Vienna,mediterranean,4.7,4,53,0,0,1,1,Museum District
R0010437,Vienna,Austria,Local Barley & Juniper Cantina · Vienna,vegan,4.0,1,33,1,1,0,1,Business District
R0010438,Vienna,Austria,Honey House by Local · Vienna,street_food,3.3,2,26,1,1,0,0,Old Town
R0010439,Vienna,Austria,Local Maple Cantina · Vienna,fine_dining,4.4,3,42,0,0,1,1,Market District
R0010440,Vienna,Austria,Sage & Juniper · Vienna,bakery,3.7,4,58,1,0,1,1,East Side
R0010441,Vienna,Austria,The Apron Cantina · Vienna,cafe,4.8,1,38,1,1,0,1,Station Quarter
R0010442,Vienna,Austria,Harbour Basil Cantina · Vienna,seafood,4.1,2,31,0,1,0,1,Harbour
R0010443,Vienna,Austria,Old Bowl & Ladle Trattoria · Vienna,middle_eastern,3.4,3,47,1,0,1,0,Riverside
R0010444,Vienna,Austria,Brick House by Old · Vienna,indian,4.5,4,63,1,0,1,1,Parkside
R0010445,Vienna,Austria,Old Canteen Trattoria · Vienna,local,3.8,1,20,0,1,0,1,Centre
R0010446,Vienna,Austria,Caraway & Ladle · Vienna,italian,4.9,2,36,1,1,0,1,University District
R0010447,Vienna,Austria,The Cedar Trattoria · Vienna,asian,4.2,3,52,1,0,1,1,West End
R0010448,Vienna,Austria,Museum District Copper Trattoria · Vienna,mediterranean,3.5,4,45,0,0,1,0,Museum District
R0010449,Vienna,Austria,Old Coriander & Ladle Trattoria · Vienna,vegan,4.6,1,25,1,1,0,1,Business District
R0010450,Vienna,Austria,Fig House by Old · Vienna,street_food,3.9,2,41,1,1,0,1,Old Town
R0010451,Vienna,Austria,Old Fork Trattoria · Vienna,fine_dining,3.2,3,57,0,0,1,1,Market District
R0010452,Vienna,Austria,Garden & Ladle · Vienna,bakery,4.3,4,50,1,0,1,1,East Side
R0010453,Vienna,Austria,The Grain Trattoria · Vienna,cafe,3.6,1,30,1,1,0,0,Station Quarter
R0010454,Vienna,Austria,Harbour Hearth Trattoria · Vienna,seafood,4.7,2,46,0,1,0,1,Harbour
R0010455,Vienna,Austria,Old Juniper & Ladle Trattoria · Vienna,middle_eastern,4.0,3,39,1,0,1,1,Riverside
R0010456,Vienna,Austria,Ladle House by New · Vienna,indian,3.3,4,55,1,0,1,1,Parkside
R0010457,Vienna,Austria,New Lemon Trattoria · Vienna,local,4.4,1,35,0,1,0,1,Centre
R0010458,Vienna,Austria,Market & Ladle · Vienna,italian,3.7,2,28,1,1,0,0,University District
R0010459,Vienna,Austria,The Mint Trattoria · Vienna,asian,4.8,3,44,1,0,1,1,West End
R0010460,Vienna,Austria,Museum District Olive Grill · Vienna,mediterranean,4.1,4,60,0,0,1,1,Museum District
R0010461,Vienna,Austria,New Orchard & Ladle Grill · Vienna,vegan,3.4,1,17,1,1,0,1,Business District
R0010462,Vienna,Austria,Oven House by New · Vienna,street_food,4.5,2,33,1,1,0,1,Old Town
R0010463,Vienna,Austria,New Pantry Grill · Vienna,fine_dining,3.8,3,49,0,0,1,0,Market District
R0010464,Vienna,Austria,Pepper & Ladle · Vienna,bakery,4.9,4,65,1,0,1,1,East Side
R0010465,Vienna,Austria,The Plate Grill · Vienna,cafe,4.2,1,22,1,1,0,1,Station Quarter
R0010466,Vienna,Austria,Harbour Rosemary Grill · Vienna,seafood,3.5,2,38,0,1,0,1,Harbour
R0010467,Vienna,Austria,New Saffron & Ladle Grill · Vienna,middle_eastern,4.6,3,54,1,0,1,1,Riverside
R0010468,Vienna,Austria,Salt House by New · Vienna,indian,3.9,4,47,1,0,1,0,Parkside
R0010469,Vienna,Austria,Wild Skillet Grill · Vienna,local,3.2,1,27,0,1,0,1,Centre
R0010470,Vienna,Austria,Spoon & Ladle · Vienna,italian,4.3,2,43,1,1,0,1,University District
R0010471,Vienna,Austria,The Table Grill · Vienna,asian,3.6,3,36,1,0,1,1,West End
R0010472,Vienna,Austria,Museum District Thyme Grill · Vienna,mediterranean,4.7,4,52,0,0,1,1,Museum District
R0010473,Vienna,Austria,Wild Walnut & Ladle Grill · Vienna,vegan,4.0,1,32,1,1,0,0,Business District
R0010474,Vienna,Austria,Willow House by Wild · Vienna,street_food,3.3,2,48,1,1,0,1,Old Town
R0010475,Vienna,Austria,Wild Ember Grill · Vienna,fine_dining,4.4,3,41,0,0,1,1,Market District
